panukb_phenotype_id,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,pops,num_pops,pops_pass_qc,num_pops_pass_qc,is_binary,is_quantitative,is_both_sexes,filename,filename_tabix,aws_path,aws_path_tabix,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,phenotype_qc_AFR,phenotype_qc_AMR,phenotype_qc_CSA,phenotype_qc_EAS,phenotype_qc_EUR,phenotype_qc_MID
continuous|eGFRcys|both_sexes||irnt,continuous,eGFRcys,both_sexes,,irnt,"Estimated glomerular filtration rate, serum creatinine + cystain C",eGFR based on serum creatinine (30700) and cystain C (30720) using the CKD-EPI formula,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-eGFRcys-both_sexes-irnt.tsv.bgz,continuous-eGFRcys-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-eGFRcys-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-eGFRcys-both_sexes-irnt.tsv.bgz.tbi,6218.0,942.0,8431.0,2576.0,402031.0,1504.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
continuous|whr|both_sexes||irnt,continuous,whr,both_sexes,,irnt,pheno 48 / pheno 49,,,,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,False,True,True,continuous-whr-both_sexes-irnt.tsv.bgz,continuous-whr-both_sexes-irnt.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/continuous-whr-both_sexes-irnt.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/continuous-whr-both_sexes-irnt.tsv.bgz.tbi,6636.0,980.0,8876.0,2709.0,420531.0,1599.0,,,,,,,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
icd10|E11|both_sexes||,icd10,E11,both_sexes,,,E11 Non-insulin-dependent diabetes mellitus,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E10-E14 Diabetes mellitus | E11 Non-insulin-dependent diabetes mellitus","AFR,CSA,EAS,EUR,MID",5,"CSA,EUR",2,True,False,True,icd10-E11-both_sexes.tsv.bgz,icd10-E11-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E11-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E11-both_sexes.tsv.bgz.tbi,792.0,,1662.0,152.0,22634.0,170.0,5844.0,,7214.0,2557.0,397897.0,1429.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
icd10|E66|both_sexes||,icd10,E66,both_sexes,,,E66 Obesity,truncated: true,,"Chapter IV Endocrine, nutritional and metabolic diseases | E65-E68 Obesity and other hyperalimentation | E66 Obesity","AFR,CSA,EUR,MID",4,"EUR,MID",2,True,False,True,icd10-E66-both_sexes.tsv.bgz,icd10-E66-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-E66-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-E66-both_sexes.tsv.bgz.tbi,421.0,,362.0,,15917.0,79.0,6215.0,,8514.0,,404614.0,1520.0,h2_z_insignificant,,h2_z_insignificant,,PASS,PASS
icd10|F17|both_sexes||,icd10,F17,both_sexes,,,F17 Mental and behavioural disorders due to use of tobacco,truncated: true,,Chapter V Mental and behavioural disorders | F10-F19 Mental and behavioural disorders due to psychoactive substance use | F17 Mental and behavioural disorders due to use of tobacco,"AFR,CSA,EAS,EUR,MID",5,"EAS,EUR",2,True,False,True,icd10-F17-both_sexes.tsv.bgz,icd10-F17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F17-both_sexes.tsv.bgz.tbi,254.0,,275.0,50.0,14937.0,81.0,6382.0,,8601.0,2659.0,405594.0,1518.0,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,h2_z_insignificant
icd10|F32|both_sexes||,icd10,F32,both_sexes,,,F32 Depressive episode,truncated: true,,Chapter V Mental and behavioural disorders | F30-F39 Mood [affective] disorders | F32 Depressive episode,"AFR,CSA,EUR,MID",4,"CSA,EUR",2,True,False,True,icd10-F32-both_sexes.tsv.bgz,icd10-F32-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-F32-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-F32-both_sexes.tsv.bgz.tbi,187.0,,277.0,,15674.0,76.0,6449.0,,8599.0,,404857.0,1523.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
icd10|G47|both_sexes||,icd10,G47,both_sexes,,,G47 Sleep disorders,truncated: true,,Chapter VI Diseases of the nervous system | G40-G47 Episodic and paroxysmal disorders | G47 Sleep disorders,"AFR,CSA,EUR,MID",4,"CSA,EUR",2,True,False,True,icd10-G47-both_sexes.tsv.bgz,icd10-G47-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-G47-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-G47-both_sexes.tsv.bgz.tbi,140.0,,173.0,,6557.0,52.0,6496.0,,8703.0,,413974.0,1547.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
icd10|I25|both_sexes||,icd10,I25,both_sexes,,,I25 Chronic ischaemic heart disease,truncated: true,,Chapter IX Diseases of the circulatory system | I20-I25 Ischaemic heart diseases | I25 Chronic ischaemic heart disease,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,icd10-I25-both_sexes.tsv.bgz,icd10-I25-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I25-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I25-both_sexes.tsv.bgz.tbi,302.0,52.0,1205.0,83.0,31148.0,136.0,6334.0,928.0,7671.0,2626.0,389383.0,1463.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
icd10|I83|both_sexes||,icd10,I83,both_sexes,,,I83 Varicose veins of lower extremities,truncated: true,,"Chapter IX Diseases of the circulatory system | I80-I89 Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified | I83 Varicose veins of lower extremities","AFR,CSA,EUR",3,"AFR,EUR",2,True,False,True,icd10-I83-both_sexes.tsv.bgz,icd10-I83-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-I83-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-I83-both_sexes.tsv.bgz.tbi,89.0,,183.0,,12059.0,,6547.0,,8693.0,,408472.0,,PASS,,h2_z_insignificant,,PASS,
icd10|J44|both_sexes||,icd10,J44,both_sexes,,,J44 Other chronic obstructive pulmonary disease,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J44 Other chronic obstructive pulmonary disease,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,icd10-J44-both_sexes.tsv.bgz,icd10-J44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J44-both_sexes.tsv.bgz.tbi,74.0,,152.0,,11536.0,,6562.0,,8724.0,,408995.0,,h2_z_insignificant,,PASS,,PASS,
icd10|J45|both_sexes||,icd10,J45,both_sexes,,,J45 Asthma,truncated: true,,Chapter X Diseases of the respiratory system | J40-J47 Chronic lower respiratory diseases | J45 Asthma,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR,MID",3,True,False,True,icd10-J45-both_sexes.tsv.bgz,icd10-J45-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-J45-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-J45-both_sexes.tsv.bgz.tbi,573.0,64.0,900.0,149.0,31030.0,139.0,6063.0,916.0,7976.0,2560.0,389501.0,1460.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,PASS
icd10|K21|both_sexes||,icd10,K21,both_sexes,,,K21 Gastro-oesophageal reflux disease,truncated: true,,"Chapter XI Diseases of the digestive system | K20-K31 Diseases of oesophagus, stomach and duodenum | K21 Gastro-oesophageal reflux disease","AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,True,False,True,icd10-K21-both_sexes.tsv.bgz,icd10-K21-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K21-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K21-both_sexes.tsv.bgz.tbi,395.0,63.0,729.0,117.0,29975.0,128.0,6241.0,917.0,8147.0,2592.0,390556.0,1471.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
icd10|K42|both_sexes||,icd10,K42,both_sexes,,,K42 Umbilical hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K42 Umbilical hernia,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,icd10-K42-both_sexes.tsv.bgz,icd10-K42-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K42-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K42-both_sexes.tsv.bgz.tbi,105.0,,90.0,,4511.0,,6531.0,,8786.0,,416020.0,,h2_z_insignificant,,PASS,,PASS,
icd10|K44|both_sexes||,icd10,K44,both_sexes,,,K44 Diaphragmatic hernia,truncated: true,,Chapter XI Diseases of the digestive system | K40-K46 Hernia | K44 Diaphragmatic hernia,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,True,False,True,icd10-K44-both_sexes.tsv.bgz,icd10-K44-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K44-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K44-both_sexes.tsv.bgz.tbi,326.0,70.0,660.0,88.0,33359.0,139.0,6310.0,910.0,8216.0,2621.0,387172.0,1460.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
icd10|K80|both_sexes||,icd10,K80,both_sexes,,,K80 Cholelithiasis,truncated: true,,"Chapter XI Diseases of the digestive system | K80-K87 Disorders of gallbladder, biliary tract and pancreas | K80 Cholelithiasis","AFR,CSA,EAS,EUR",4,"EAS,EUR",2,True,False,True,icd10-K80-both_sexes.tsv.bgz,icd10-K80-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-K80-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-K80-both_sexes.tsv.bgz.tbi,120.0,,253.0,67.0,16983.0,,6516.0,,8623.0,2642.0,403548.0,,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,
icd10|M16|both_sexes||,icd10,M16,both_sexes,,,M16 Coxarthrosis [arthrosis of hip],truncated: true,,Chapter XIII Diseases of the musculoskeletal system and connective tissue | M15-M19 Arthrosis | M16 Coxarthrosis [arthrosis of hip],"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,icd10-M16-both_sexes.tsv.bgz,icd10-M16-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M16-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M16-both_sexes.tsv.bgz.tbi,71.0,,60.0,,14999.0,,6565.0,,8816.0,,405532.0,,h2_z_insignificant,,PASS,,PASS,
icd10|M17|both_sexes||,icd10,M17,both_sexes,,,M17 Gonarthrosis [arthrosis of knee],truncated: true,,Chapter XIII Diseases of the musculoskeletal system and connective tissue | M15-M19 Arthrosis | M17 Gonarthrosis [arthrosis of knee],"AFR,CSA,EAS,EUR,MID",5,"EUR,MID",2,True,False,True,icd10-M17-both_sexes.tsv.bgz,icd10-M17-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M17-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M17-both_sexes.tsv.bgz.tbi,408.0,,595.0,73.0,24753.0,76.0,6228.0,,8281.0,2636.0,395778.0,1523.0,h2_z_insignificant,,h2_z_insignificant,h2_z_insignificant,PASS,PASS
icd10|M51|both_sexes||,icd10,M51,both_sexes,,,M51 Other intervertebral disk disorders,truncated: true,,Chapter XIII Diseases of the musculoskeletal system and connective tissue | M50-M54 Other dorsopathies | M51 Other intervertebral disk disorders,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,icd10-M51-both_sexes.tsv.bgz,icd10-M51-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-M51-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-M51-both_sexes.tsv.bgz.tbi,171.0,,231.0,,9053.0,,6465.0,,8645.0,,411478.0,,h2_z_insignificant,,PASS,,PASS,
icd10|N20|both_sexes||,icd10,N20,both_sexes,,,N20 Calculus of kidney and ureter,truncated: true,,Chapter XIV Diseases of the genitourinary system | N20-N23 Urolithiasis | N20 Calculus of kidney and ureter,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,icd10-N20-both_sexes.tsv.bgz,icd10-N20-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-N20-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-N20-both_sexes.tsv.bgz.tbi,59.0,,154.0,,5530.0,,6577.0,,8722.0,,415001.0,,h2_z_insignificant,,PASS,,PASS,
icd10|R07|both_sexes||,icd10,R07,both_sexes,,,R07 Pain in throat and chest,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R00-R09 Symptoms and signs involving the circulatory and respiratory systems | R07 Pain in throat and chest","AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,icd10-R07-both_sexes.tsv.bgz,icd10-R07-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R07-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R07-both_sexes.tsv.bgz.tbi,782.0,99.0,1365.0,165.0,36262.0,187.0,5854.0,881.0,7511.0,2544.0,384269.0,1412.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
icd10|R19|both_sexes||,icd10,R19,both_sexes,,,R19 Other symptoms and signs involving the digestive system and abdomen,truncated: true,,"Chapter XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified | R10-R19 Symptoms and signs involving the digestive system and abdomen | R19 Other symptoms and signs involving the digestive system and abdomen","AFR,CSA,EAS,EUR,MID",5,"EUR,MID",2,True,False,True,icd10-R19-both_sexes.tsv.bgz,icd10-R19-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-R19-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-R19-both_sexes.tsv.bgz.tbi,282.0,,436.0,103.0,19142.0,72.0,6354.0,,8440.0,2606.0,401389.0,1527.0,h2_z_insignificant,,h2_z_insignificant,h2_z_insignificant,PASS,PASS
icd10|Z72|both_sexes||,icd10,Z72,both_sexes,,,Z72 Problems related to lifestyle,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z70-Z76 Persons encountering health services in other circumstances | Z72 Problems related to lifestyle,"AFR,CSA,EUR,MID",4,"AFR,EUR",2,True,False,True,icd10-Z72-both_sexes.tsv.bgz,icd10-Z72-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z72-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z72-both_sexes.tsv.bgz.tbi,230.0,,294.0,,21081.0,70.0,6406.0,,8582.0,,399450.0,1529.0,PASS,,h2_z_insignificant,,PASS,h2_z_insignificant
icd10|Z82|both_sexes||,icd10,Z82,both_sexes,,,Z82 Family history of certain disabilities and chronic diseases leading to disablement,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z82 Family history of certain disabilities and chronic diseases leading to disablement,"AFR,CSA,EAS,EUR,MID",5,"EUR,MID",2,True,False,True,icd10-Z82-both_sexes.tsv.bgz,icd10-Z82-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z82-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z82-both_sexes.tsv.bgz.tbi,138.0,,665.0,59.0,16431.0,86.0,6498.0,,8211.0,2650.0,404100.0,1513.0,h2_z_insignificant,,h2_z_insignificant,h2_z_insignificant,PASS,PASS
icd10|Z86|both_sexes||,icd10,Z86,both_sexes,,,Z86 Personal history of certain other diseases,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z86 Personal history of certain other diseases,"AFR,AMR,CSA,EAS,EUR,MID",6,"EUR,MID",2,True,False,True,icd10-Z86-both_sexes.tsv.bgz,icd10-Z86-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z86-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z86-both_sexes.tsv.bgz.tbi,798.0,131.0,1069.0,190.0,64593.0,230.0,5838.0,849.0,7807.0,2519.0,355938.0,1369.0,h2_z_insignificant,n_too_low,h2_z_insignificant,h2_z_insignificant,PASS,PASS
icd10|Z88|both_sexes||,icd10,Z88,both_sexes,,,"Z88 Personal history of allergy to drugs, medicaments and biologocal substances",truncated: true,,"Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z88 Personal history of allergy to drugs, medicaments and biologocal substances","AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,icd10-Z88-both_sexes.tsv.bgz,icd10-Z88-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z88-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z88-both_sexes.tsv.bgz.tbi,510.0,55.0,638.0,161.0,32513.0,108.0,6126.0,925.0,8238.0,2548.0,388018.0,1491.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
icd10|Z95|both_sexes||,icd10,Z95,both_sexes,,,Z95 Presence of cardiac and vascular implants and grafts,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z95 Presence of cardiac and vascular implants and grafts,"AFR,CSA,EUR,MID",4,"CSA,EUR",2,True,False,True,icd10-Z95-both_sexes.tsv.bgz,icd10-Z95-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/icd10-Z95-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/icd10-Z95-both_sexes.tsv.bgz.tbi,104.0,,636.0,,15774.0,67.0,6532.0,,8240.0,,404757.0,1532.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
phecode|250|both_sexes||,phecode,250,both_sexes,,,Diabetes mellitus,,,endocrine/metabolic,"AFR,CSA,EAS,EUR,MID",5,"CSA,EUR",2,True,False,True,phecode-250-both_sexes.tsv.bgz,phecode-250-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250-both_sexes.tsv.bgz.tbi,843.0,,1695.0,154.0,24348.0,175.0,5793.0,,7181.0,2555.0,396181.0,1424.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
phecode|250.2|both_sexes||,phecode,250.2,both_sexes,,,Type 2 diabetes,,,endocrine/metabolic,"AFR,CSA,EAS,EUR,MID",5,"CSA,EUR",2,True,False,True,phecode-250.2-both_sexes.tsv.bgz,phecode-250.2-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-250.2-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-250.2-both_sexes.tsv.bgz.tbi,796.0,,1664.0,152.0,22768.0,170.0,5793.0,,7181.0,2555.0,396181.0,1424.0,h2_z_insignificant,,PASS,h2_z_insignificant,PASS,h2_z_insignificant
phecode|272|both_sexes||,phecode,272,both_sexes,,,Disorders of lipoid metabolism,,,endocrine/metabolic,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,phecode-272-both_sexes.tsv.bgz,phecode-272-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-272-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-272-both_sexes.tsv.bgz.tbi,744.0,86.0,1800.0,190.0,44134.0,239.0,5892.0,894.0,7076.0,2519.0,376397.0,1360.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
phecode|306|both_sexes||,phecode,306,both_sexes,,,Other mental disorder,,,mental disorders,"AFR,AMR,CSA,EAS,EUR,MID",6,"EAS,EUR",2,True,False,True,phecode-306-both_sexes.tsv.bgz,phecode-306-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-306-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-306-both_sexes.tsv.bgz.tbi,310.0,84.0,464.0,86.0,39711.0,143.0,6116.0,875.0,8189.0,2585.0,369930.0,1419.0,h2_z_insignificant,n_too_low,h2_z_insignificant,PASS,PASS,h2_z_insignificant
phecode|317|both_sexes||,phecode,317,both_sexes,,,Alcohol-related disorders,,,mental disorders,"AFR,CSA,EUR",3,"AFR,EUR",2,True,False,True,phecode-317-both_sexes.tsv.bgz,phecode-317-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-317-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-317-both_sexes.tsv.bgz.tbi,129.0,,166.0,,16070.0,,6272.0,,8471.0,,392046.0,,PASS,,h2_z_insignificant,,PASS,
phecode|318|both_sexes||,phecode,318,both_sexes,,,Tobacco use disorder,,,mental disorders,"AFR,CSA,EAS,EUR,MID",5,"EAS,EUR",2,True,False,True,phecode-318-both_sexes.tsv.bgz,phecode-318-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-318-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-318-both_sexes.tsv.bgz.tbi,254.0,,275.0,50.0,14988.0,81.0,6272.0,,8471.0,2641.0,392046.0,1493.0,h2_z_insignificant,,h2_z_insignificant,PASS,PASS,h2_z_insignificant
phecode|327|both_sexes||,phecode,327,both_sexes,,,Sleep disorders,,,neurological,"AFR,CSA,EUR,MID",4,"CSA,EUR",2,True,False,True,phecode-327-both_sexes.tsv.bgz,phecode-327-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327-both_sexes.tsv.bgz.tbi,141.0,,174.0,,6623.0,52.0,6495.0,,8702.0,,413908.0,1547.0,h2_z_insignificant,,PASS,,PASS,h2_z_insignificant
phecode|327.3|both_sexes||,phecode,327.3,both_sexes,,,Sleep apnea,,,neurological,"AFR,CSA,EUR",3,"CSA,EUR",2,True,False,True,phecode-327.3-both_sexes.tsv.bgz,phecode-327.3-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-327.3-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-327.3-both_sexes.tsv.bgz.tbi,127.0,,151.0,,5621.0,,6495.0,,8702.0,,413908.0,,h2_z_insignificant,,PASS,,PASS,
phecode|401|both_sexes||,phecode,401,both_sexes,,,Hypertension,,,circulatory system,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,phecode-401-both_sexes.tsv.bgz,phecode-401-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401-both_sexes.tsv.bgz.tbi,2037.0,160.0,2690.0,431.0,94311.0,348.0,4589.0,816.0,6170.0,2272.0,325488.0,1245.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
phecode|401.1|both_sexes||,phecode,401.1,both_sexes,,,Essential hypertension,,,circulatory system,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,phecode-401.1-both_sexes.tsv.bgz,phecode-401.1-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-401.1-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-401.1-both_sexes.tsv.bgz.tbi,2026.0,158.0,2682.0,431.0,94062.0,346.0,4589.0,816.0,6170.0,2272.0,325488.0,1245.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
phecode|411|both_sexes||,phecode,411,both_sexes,,,Ischemic Heart Disease,,,circulatory system,"AFR,AMR,CSA,EAS,EUR,MID",6,"CSA,EUR",2,True,False,True,phecode-411-both_sexes.tsv.bgz,phecode-411-both_sexes.tsv.bgz.tbi,s3://pan-ukb-us-east-1/sumstats_flat_files/phecode-411-both_sexes.tsv.bgz,s3://pan-ukb-us-east-1/sumstats_flat_files_tabix/phecode-411-both_sexes.tsv.bgz.tbi,400.0,69.0,1374.0,103.0,37672.0,163.0,6224.0,910.0,7496.0,2605.0,382052.0,1430.0,h2_z_insignificant,n_too_low,PASS,h2_z_insignificant,PASS,h2_z_insignificant
